date,sales
2023-05-11 17:10:08.079328,702.2481261362076
2023-05-12 17:10:08.079328,701.5603073234375
2023-05-13 17:10:08.079328,706.3162704488665
2023-05-14 17:10:08.079328,707.5351654334963
2023-05-15 17:10:08.079328,713.1705066641696
2023-05-16 17:10:08.079328,715.7828775679544
2023-05-17 17:10:08.079328,714.124577727623
2023-05-18 17:10:08.079328,714.7540177228559
2023-05-19 17:10:08.079328,716.7580341230632
2023-05-20 17:10:08.079328,725.9407271784175
2023-05-21 17:10:08.079328,723.1457509937713
2023-05-22 17:10:08.079328,727.7946194302547
2023-05-23 17:10:08.079328,730.1288661038266
2023-05-24 17:10:08.079328,734.3628460563968
2023-05-25 17:10:08.079328,731.3144482536934
2023-05-26 17:10:08.079328,740.2923631876417
2023-05-27 17:10:08.079328,743.9004401947903
2023-05-28 17:10:08.079328,745.1967731104492
2023-05-29 17:10:08.079328,746.6015880602471
2023-05-30 17:10:08.079328,750.4291868001762
2023-05-31 17:10:08.079328,753.9368650643177
2023-06-01 17:10:08.079328,747.0246874841447
2023-06-02 17:10:08.079328,763.8129424042041
2023-06-03 17:10:08.079328,761.7182251735434
2023-06-04 17:10:08.079328,761.1934591843459
2023-06-05 17:10:08.079328,764.5805645319715
2023-06-06 17:10:08.079328,769.8373897156092
2023-06-07 17:10:08.079328,770.610592292486
2023-06-08 17:10:08.079328,767.469590432272
2023-06-09 17:10:08.079328,782.3578621457219
2023-06-10 17:10:08.079328,778.4355013159739
2023-06-11 17:10:08.079328,784.4303811488461
2023-06-12 17:10:08.079328,781.8964531963729
2023-06-13 17:10:08.079328,791.1844736284909
2023-06-14 17:10:08.079328,790.0371132584577
2023-06-15 17:10:08.079328,793.6073534212346
2023-06-16 17:10:08.079328,791.2478015453949
2023-06-17 17:10:08.079328,800.6197372389112
2023-06-18 17:10:08.079328,801.6584955894948
2023-06-19 17:10:08.079328,806.0973195106128
2023-06-20 17:10:08.079328,802.9102578690205
2023-06-21 17:10:08.079328,805.9541789185903
2023-06-22 17:10:08.079328,816.9117500930519
2023-06-23 17:10:08.079328,809.4226922578629
2023-06-24 17:10:08.079328,814.7976303500199
2023-06-25 17:10:08.079328,821.2188932658903
2023-06-26 17:10:08.079328,820.7041338072542
2023-06-27 17:10:08.079328,824.7625596693969
2023-06-28 17:10:08.079328,824.4180912683757
2023-06-29 17:10:08.079328,829.3293457457345
2023-06-30 17:10:08.079328,826.9023372530133
2023-07-01 17:10:08.079328,838.3990495731013
2023-07-02 17:10:08.079328,835.6729051248883
2023-07-03 17:10:08.079328,836.5896023743109
2023-07-04 17:10:08.079328,843.2320259584245
2023-07-05 17:10:08.079328,842.4534570761905
2023-07-06 17:10:08.079328,842.4355807501754
2023-07-07 17:10:08.079328,845.0009433730183
2023-07-08 17:10:08.079328,853.7251550745088
2023-07-09 17:10:08.079328,853.767855028027
2023-07-10 17:10:08.079328,856.4482103894878
2023-07-11 17:10:08.079328,862.6852862124493
2023-07-12 17:10:08.079328,858.6743170942779
2023-07-13 17:10:08.079328,862.4655009879809
2023-07-14 17:10:08.079328,866.105634545059
2023-07-15 17:10:08.079328,870.1460684665814
2023-07-16 17:10:08.079328,872.3392390707859
2023-07-17 17:10:08.079328,874.2078315735153
2023-07-18 17:10:08.079328,877.4863536704254
2023-07-19 17:10:08.079328,879.9520567738663
2023-07-20 17:10:08.079328,880.7178991631118
2023-07-21 17:10:08.079328,883.0404730891323
2023-07-22 17:10:08.079328,888.9057408539937
2023-07-23 17:10:08.079328,888.0121862578628
2023-07-24 17:10:08.079328,889.8156054553042
2023-07-25 17:10:08.079328,894.9535342055271
2023-07-26 17:10:08.079328,898.0201496364401
2023-07-27 17:10:08.079328,907.8660609028536
2023-07-28 17:10:08.079328,901.5845293094176
2023-07-29 17:10:08.079328,909.1311520379222
2023-07-30 17:10:08.079328,911.145674591655
2023-07-31 17:10:08.079328,907.9400144494572
2023-08-01 17:10:08.079328,916.4293479733038
2023-08-02 17:10:08.079328,913.1606868465434
2023-08-03 17:10:08.079328,911.3375517791604
2023-08-04 17:10:08.079328,923.7367667922564
2023-08-05 17:10:08.079328,919.2528761948925
2023-08-06 17:10:08.079328,928.4760910566506
2023-08-07 17:10:08.079328,927.6739947040486
2023-08-08 17:10:08.079328,937.3074195118572
2023-08-09 17:10:08.079328,938.1370350472632
2023-08-10 17:10:08.079328,936.1740891637884
2023-08-11 17:10:08.079328,938.073473468284
2023-08-12 17:10:08.079328,939.0974938181148
2023-08-13 17:10:08.079328,944.0196978565468
2023-08-14 17:10:08.079328,947.1041389938988
2023-08-15 17:10:08.079328,949.4538645723044
2023-08-16 17:10:08.079328,953.620796497324
2023-08-17 17:10:08.079328,957.488989150721
2023-08-18 17:10:08.079328,959.4051277545412
2023-08-19 17:10:08.079328,958.6664723378698
2023-08-20 17:10:08.079328,959.2482694142116
2023-08-21 17:10:08.079328,970.2579791059512
2023-08-22 17:10:08.079328,966.6987757340216
2023-08-23 17:10:08.079328,969.4129822138937
2023-08-24 17:10:08.079328,972.4090348028228
2023-08-25 17:10:08.079328,971.0461338152836
2023-08-26 17:10:08.079328,977.7441601796594
2023-08-27 17:10:08.079328,980.3418544757844
2023-08-28 17:10:08.079328,986.2446365388664
2023-08-29 17:10:08.079328,989.0816728171852
2023-08-30 17:10:08.079328,989.6003537631492
2023-08-31 17:10:08.079328,994.9873259442608
2023-09-01 17:10:08.079328,995.814415499349
2023-09-02 17:10:08.079328,997.350213939165
2023-09-03 17:10:08.079328,1000.4827845048948
